36.83,135.42,0,17
25.54,123.42,0,7
12.48,110.57,0,0
28.05,111.50,0,13
28.73,135.74,0,14
6.80,95.77,0,0
26.73,125.96,0,17
27.64,125.34,1,17
8.93,93.05,0,0
38.29,125.75,1,34
21.50,123.94,0,0
10.57,106.47,0,0
15.18,127.72,0,1
17.55,140.44,0,1
11.06,124.72,0,0
9.60,105.49,0,0
25.86,137.80,0,11
29.00,111.53,0,2
34.21,140.22,3,33
24.85,131.07,1,10
25.76,134.58,2,13
2.50,71.42,0,0
17.14,123.71,0,0
24.85,121.46,2,15
