csk,http://www.espncricinfo.com/indian-premier-league-2012/content/squad/556245.html
dc,http://www.espncricinfo.com/indian-premier-league-2012/content/squad/556249.html
dd,http://www.espncricinfo.com/indian-premier-league-2012/content/squad/556255.html
kxip,http://www.espncricinfo.com/indian-premier-league-2012/content/squad/556278.html
kkr,http://www.espncricinfo.com/indian-premier-league-2012/content/squad/556265.html
mi,http://www.espncricinfo.com/indian-premier-league-2012/content/squad/556282.html
pwi,http://www.espncricinfo.com/indian-premier-league-2012/content/squad/556284.html
rr,http://www.espncricinfo.com/indian-premier-league-2012/content/squad/556292.html
rcb,http://www.espncricinfo.com/indian-premier-league-2012/content/squad/556289.html
