csk,http://www.espncricinfo.com/indian-premier-league-2013/content/squad/623917.html
dd,http://www.espncricinfo.com/indian-premier-league-2013/content/squad/623915.html
kxip,http://www.espncricinfo.com/indian-premier-league-2013/content/squad/624073.html
kkr,http://www.espncricinfo.com/indian-premier-league-2013/content/squad/623922.html
mi,http://www.espncricinfo.com/indian-premier-league-2013/content/squad/624074.html
pwi,http://www.espncricinfo.com/indian-premier-league-2013/content/squad/624076.html
rr,http://www.espncricinfo.com/indian-premier-league-2013/content/squad/624080.html
rcb,http://www.espncricinfo.com/indian-premier-league-2013/content/squad/624083.html
srh,http://www.espncricinfo.com/indian-premier-league-2013/content/squad/624084.html
