35.23,136.76,3,25
23.34,127.56,1,8
33.61,134.57,2,14
37.95,121.90,0,32
9.41,126.96,0,0
23.19,138.62,0,6
23.90,127.84,0,15
21.00,105.00,0,0
32.55,113.34,0,2
3.33,64.51,0,0
8.80,90.24,0,0
27.24,138.35,0,2
17.95,121.61,0,2
2.00,44.44,0,0
5.03,98.49,0,0
20.70,120.63,0,3
29.44,133.76,1,22
29.61,113.32,0,11
30.92,121.98,0,8
15.75,141.57,0,0
24.85,121.46,2,15
23.75,119.49,0,0
15.33,130.89,0,0
