27.03,140.28,3,13
4.40,51.16,0,0
25.35,135.16,2,18
11.66,122.80,0,0
15.54,124.79,0,0
3.80,70.37,0,0
14.13,144.65,0,0
21.38,121.92,0,4
4.40,110.00,0,0
30.56,133.12,1,31
12.53,119.68,0,1
25.16,122.79,0,8
41.60,129.79,2,35
19.09,127.32,0,3
37.45,137.63,1,21
19.80,111.86,0,0
19.27,104.69,0,3
12.00,57.14,0,0
20.09,130.95,0,0
23.57,126.50,1,3
27.00,127.33,0,5
10.86,103.46,0,0
