37.95,121.90,0,32
24.31,128.73,1,8
16.14,100.44,0,1
33.61,134.57,2,14
17.14,107.46,0,1
25.36,122.95,0,4
21.97,138.08,0,5
9.52,92.82,0,0
25.04,122.08,0,6
13.88,97.38,0,0
25.86,137.80,0,11
2.33,50.00,0,0
8.70,94.56,0,0
6.25,78.12,0,0
18.44,122.05,0,1
29.25,113.07,0,11
3.33,60.60,0,0
25.50,121.42,0,0
26.98,133.12,0,22
