csk,http://www.espncricinfo.com/ipl2010/content/squad/448325.html
dc,http://www.espncricinfo.com/ipl2010/content/squad/448345.html
dd,http://www.espncricinfo.com/ipl2010/content/squad/448331.html
kxip,http://www.espncricinfo.com/ipl2010/content/squad/448324.html
kkr,http://www.espncricinfo.com/ipl2010/content/squad/448335.html
mi,http://www.espncricinfo.com/ipl2010/content/squad/448339.html
rr,http://www.espncricinfo.com/ipl2010/content/squad/448341.html
rcb,http://www.espncricinfo.com/ipl2010/content/squad/448336.html
