35.37,128.97,0,32
11.50,90.78,0,0
19.00,121.27,0,0
21.70,110.70,0,6
31.15,139.65,2,24
3.14,61.97,0,0
44.13,149.19,16,53
10.66,91.42,0,0
24.22,128.28,0,15
22.75,156.89,0,0
23.40,130.21,0,5
23.32,121.72,0,6
6.35,125.58,0,0
27.51,131.10,0,12
18.77,135.02,0,2
12.00,44.44,0,0
14.85,88.52,0,1
29.21,109.44,0,4
27.09,122.63,1,1
22.40,125.84,0,0
