19.62,112.20,0,2
18.87,105.59,0,1
27.91,121.12,0,12
17.11,128.33,0,0
18.55,91.25,0,1
18.46,118.74,0,7
12.44,137.88,0,0
4.50,64.28,0,0
20.36,105.41,0,3
19.04,94.30,0,1
37.32,131.49,2,45
14.78,106.91,0,1
17.80,114.54,0,1
21.30,162.94,0,0
5.54,70.93,0,0
20.04,111.96,0,1
29.80,117.69,1,24
32.79,125.03,0,30
15.36,110.55,0,2
2.16,54.16,0,0
9.12,76.84,0,0
5.39,77.83,0,0
5.91,92.20,0,0
30.34,139.71,2,29
17.46,113.38,0,2
