30.41,139.81,2,27
10.00,114.64,0,0
21.76,119.73,1,1
20.34,127.16,0,0
23.22,127.86,0,1
14.21,145.25,0,1
12.60,113.17,0,0
21.28,153.60,0,0
21.88,126.08,0,5
29.80,117.69,1,24
24.19,118.67,0,9
27.96,123.54,0,7
10.27,147.31,0,1
9.66,61.70,0,0
9.50,107.54,0,0
17.32,118.00,0,2
10.85,107.80,0,0
