36.46,129.90,0,34
23.34,127.56,1,8
13.00,130.00,0,0
14.50,116.00,0,0
18.27,122.56,0,2
20.34,122.72,0,2
20.38,129.03,1,6
31.15,139.65,2,24
26.95,123.18,1,32
43.77,149.65,16,54
26.04,124.77,0,8
12.80,110.34,0,0
9.52,92.82,0,0
31.69,124.41,0,11
6.50,126.38,0,0
24.18,112.19,0,3
9.14,98.46,0,0
13.00,46.42,0,0
4.32,72.97,0,0
18.92,116.93,0,2
30.92,121.98,0,8
15.75,141.57,0,0
16.01,119.65,0,1
12.73,122.42,0,0
27.09,122.63,1,1
